x 		y 		Rosen 		Rosen_int 	Himmel 		Himmel_int 	dgauss 		dgauss_int
-0.07506   	1.495      	223        	167.7      	113.7      	95.65      	0.1063     	0.04609   
-0.01299   	-1.815     	330.4      	950.4      	178        	154.2      	0.03713    	0.01879   
-0.01299   	-1.701     	290.3      	894.2      	178.3      	154.7      	0.05546    	0.0425    
-0.01299   	-1.586     	252.8      	837.9      	178.6      	155.3      	0.08071    	0.06621   
-0.01299   	-1.472     	217.8      	781.7      	179        	155.8      	0.1144     	0.08992   
-0.01299   	-1.358     	185.5      	725.4      	179.4      	156.3      	0.1581     	0.1136    
-0.01299   	-1.244     	155.8      	669.2      	179.8      	156.9      	0.2127     	0.1373    
-0.01299   	-1.13      	128.7      	612.9      	180        	157.4      	0.2789     	0.1611    
-0.01299   	-1.016     	104.2      	556.7      	180.1      	157.9      	0.3563     	0.1848    
-0.01299   	-0.9016    	82.35      	530.2      	180.1      	155.8      	0.4435     	0.1853    
-0.01299   	-0.7875    	63.06      	513.1      	179.8      	152.9      	0.5378     	0.1786    
